client_id,country,country_risk,is_pep,sector,transaction_volume,account_age_years,nb_transactions_30d,avg_transaction_amount,nb_countries_involved,cash_ratio,adverse_media_score,beneficial_owner_complexity,source_of_wealth_verified,risk_label
CLT0291,Netherlands,Low,0,Construction,33308.42,4,43,64.55,10,0.151,0,1,1,0
CLT0292,Brazil,Medium,0,Real Estate,80561.83,27,39,172.14,13,0.099,0,1,0,2
CLT0293,Switzerland,Low,0,Legal,79808.13,6,10,665.07,12,0.178,0,0,1,0
CLT0294,Sweden,Low,0,Mining,98355.99,24,2,4098.17,1,0.13,0,0,0,0
CLT0295,Singapore,Medium,0,Healthcare,10214.66,5,63,13.51,12,0.354,0,1,0,1
CLT0296,New Zealand,Low,0,Legal,7168.5,28,16,37.34,4,0.053,0,0,1,0
CLT0297,Canada,Low,0,Trading,2020.59,24,37,4.55,1,0.077,0,1,1,0
CLT0298,Mexico,Medium,0,Real Estate,70146.53,17,16,365.35,11,0.451,1,0,0,2
CLT0299,Japan,Low,0,Construction,7736.58,13,87,7.41,11,0.185,0,0,0,0
CLT0300,Cayman Islands,High,0,Energy,1476357.49,20,90,1367.0,7,0.404,1,0,1,1
CLT0301,Myanmar,High,0,Healthcare,159719.44,17,80,166.37,7,0.097,0,1,0,1
CLT0302,Germany,Low,0,Technology,10170.02,19,27,31.39,4,0.516,0,1,1,0
CLT0303,Iran,High,0,Mining,328632.74,27,63,434.7,5,0.314,0,1,1,1
CLT0304,Mexico,Medium,1,Trading,329801.9,23,94,292.38,10,0.322,0,2,1,2
CLT0305,South Africa,Medium,0,Mining,372534.99,1,64,485.07,7,0.25,0,0,0,1
CLT0306,Saudi Arabia,Medium,0,Legal,17816.72,21,97,15.31,13,0.125,0,0,0,1
CLT0307,South Africa,Medium,0,Real Estate,175269.75,17,32,456.43,6,0.22,1,0,1,2
CLT0308,South Africa,Medium,0,Legal,382124.19,22,9,3538.19,13,0.393,1,0,0,2
CLT0309,Luxembourg,Low,1,Real Estate,631773.19,25,11,4786.16,4,0.17,0,1,1,0
CLT0310,Japan,Low,0,Energy,6089.89,3,70,7.25,4,0.06,0,1,1,0
CLT0311,North Korea,High,0,Construction,43197.97,27,30,119.99,2,0.251,0,0,0,0
CLT0312,Sweden,Low,0,Technology,16881.71,27,15,93.79,10,0.177,0,1,1,0
CLT0313,USA,Low,0,Energy,980861.35,14,59,1385.4,2,0.355,0,1,1,0
CLT0314,UK,Low,0,Finance,125064.64,12,48,217.13,12,0.331,0,1,1,0
CLT0315,Luxembourg,Low,0,Construction,227947.75,15,94,202.08,4,0.113,1,0,1,0
CLT0316,Iran,High,0,Energy,122336.78,6,82,124.33,5,0.377,0,1,0,2
CLT0317,Nigeria,High,0,Healthcare,105127.42,20,76,115.27,4,0.366,0,1,1,1
CLT0318,Venezuela,High,0,Mining,16400.51,22,60,22.78,14,0.43,2,1,0,2
CLT0319,Singapore,Medium,1,Legal,30645.34,2,68,37.56,3,0.402,0,0,1,1
CLT0320,Australia,Low,0,Construction,66654.18,4,57,97.45,11,0.39,2,0,1,1
CLT0321,Nigeria,High,0,Healthcare,22632.03,13,64,29.47,2,0.49,1,0,1,1
CLT0322,Hong Kong,Medium,0,Legal,17158.39,13,54,26.48,4,0.544,0,0,1,0
CLT0323,China,Medium,0,Finance,43979.73,23,80,45.81,14,0.308,0,0,1,1
CLT0324,Hong Kong,Medium,0,Retail,24155.9,27,87,23.14,11,0.346,2,0,1,1
CLT0325,Cayman Islands,High,0,Construction,64519.68,22,75,71.69,5,0.181,0,0,1,1
CLT0326,Russia,High,0,Healthcare,30813.07,25,54,47.55,1,0.096,0,0,1,0
CLT0327,Russia,High,1,Legal,21433.53,27,59,30.27,13,0.357,0,2,1,2
CLT0328,Mexico,Medium,0,Legal,14891.77,23,88,14.1,1,0.349,0,0,1,0
CLT0329,Norway,Low,0,Energy,60424.13,17,86,58.55,6,0.321,0,0,1,0
CLT0330,Canada,Low,0,Real Estate,226941.47,6,39,484.92,5,0.487,0,0,1,0
CLT0331,Switzerland,Low,0,Energy,158944.02,11,15,883.02,11,0.058,0,0,1,0
CLT0332,Switzerland,Low,0,Healthcare,6061.03,19,79,6.39,4,0.391,0,1,1,0
CLT0333,Myanmar,High,0,Trading,217428.67,16,74,244.85,1,0.115,0,0,0,1
CLT0334,Iran,High,0,Mining,157269.09,8,28,468.06,12,0.373,0,1,1,2
CLT0335,Saudi Arabia,Medium,1,Construction,226592.86,29,36,524.52,14,0.059,0,0,1,2
CLT0336,Switzerland,Low,0,Energy,304193.26,1,54,469.43,7,0.331,0,0,1,0
CLT0337,Singapore,Medium,0,Legal,20100.89,10,17,98.53,4,0.705,2,1,0,2
CLT0338,USA,Low,0,Legal,38188.73,2,86,37.0,3,0.212,0,2,0,0
CLT0339,South Africa,Medium,0,Retail,878257.64,19,87,841.24,14,0.179,0,0,1,1
CLT0340,British Virgin Islands,High,0,Construction,803361.9,14,93,719.86,7,0.446,0,1,1,2
CLT0341,France,Low,0,Retail,53376.04,3,22,202.18,2,0.376,0,1,0,0
CLT0342,Canada,Low,0,Mining,147955.55,23,75,164.4,10,0.175,2,0,1,1
CLT0343,Russia,High,0,Finance,168703.8,29,36,390.52,1,0.304,0,1,1,0
CLT0344,Singapore,Medium,0,Energy,836069.44,24,29,2402.5,11,0.301,0,1,1,1
CLT0345,South Africa,Medium,0,Technology,100500.76,9,55,152.27,4,0.39,2,0,1,1
CLT0346,British Virgin Islands,High,0,Healthcare,9716.39,23,42,19.28,13,0.459,1,2,1,2
CLT0347,New Zealand,Low,0,Healthcare,29319.0,8,32,76.35,8,0.36,0,0,1,0
CLT0348,Cayman Islands,High,0,Finance,6585000.63,11,14,39196.43,13,0.35,2,0,0,2
CLT0349,USA,Low,0,Construction,9064.02,15,18,41.96,6,0.213,2,0,1,1
CLT0350,Nigeria,High,0,Energy,64564.41,6,38,141.59,9,0.601,3,1,0,2
CLT0351,USA,Low,0,Mining,1924737.51,2,34,4717.49,1,0.283,0,1,1,1
CLT0352,Canada,Low,0,Real Estate,18040.69,1,45,33.41,1,0.351,3,0,1,2
CLT0353,Singapore,Medium,0,Retail,1001.9,3,87,0.96,11,0.465,0,0,1,0
CLT0354,Russia,High,0,Finance,1320.15,25,32,3.44,5,0.234,0,0,1,0
CLT0355,Russia,High,0,Real Estate,18190.94,29,67,22.63,6,0.353,0,0,1,1
CLT0356,India,Medium,0,Retail,4253.93,23,63,5.63,8,0.34,0,1,1,0
CLT0357,North Korea,High,0,Finance,283722.24,18,55,429.88,3,0.627,0,1,0,1
CLT0358,Nigeria,High,0,Healthcare,89519.89,14,43,173.49,6,0.137,0,0,1,1
CLT0359,Mexico,Medium,0,Healthcare,2438.76,17,22,9.24,3,0.078,0,0,1,0
CLT0360,Denmark,Low,0,Legal,5469.67,2,87,5.24,8,0.279,0,0,0,0
CLT0361,USA,Low,0,Retail,384696.79,19,68,471.44,12,0.293,3,0,0,2
CLT0362,Myanmar,High,0,Technology,79996.53,30,77,86.58,11,0.034,1,1,1,2
CLT0363,Afghanistan,High,1,Mining,514240.85,22,96,446.39,11,0.326,0,0,0,2
CLT0364,Denmark,Low,0,Trading,320781.71,28,29,921.79,4,0.039,1,0,1,0
CLT0365,Hong Kong,Medium,0,Construction,10659.63,9,40,22.21,2,0.242,0,0,1,0
CLT0366,Iran,High,0,Construction,224796.79,8,45,416.29,12,0.386,0,2,1,2
CLT0367,Switzerland,Low,0,Retail,139284.88,10,10,1160.71,9,0.114,0,0,1,0
CLT0368,USA,Low,0,Finance,3157.13,9,77,3.42,10,0.359,0,0,1,0
CLT0369,UK,Low,0,Finance,7762.29,27,45,14.37,13,0.225,0,2,0,1
CLT0370,Singapore,Medium,0,Trading,2318673.31,27,17,11366.05,8,0.296,0,0,1,1
CLT0371,Turkey,Medium,0,Mining,14891.41,8,2,620.48,6,0.358,0,1,1,1
CLT0372,Singapore,Medium,0,Energy,110999.58,7,17,544.12,3,0.264,0,1,1,1
CLT0373,Germany,Low,0,Mining,44982.28,22,90,41.65,2,0.384,0,0,1,0
CLT0374,Cayman Islands,High,0,Energy,78872.34,24,38,172.97,13,0.344,1,0,0,2
CLT0375,Iran,High,0,Trading,49674.79,6,37,111.88,4,0.425,0,0,0,2
CLT0376,Panama,High,0,Energy,254684.53,2,63,336.88,4,0.045,0,1,1,1
CLT0377,Brazil,Medium,1,Technology,244870.86,29,5,4081.18,1,0.512,2,1,1,1
CLT0378,Turkey,Medium,1,Legal,71459.55,9,25,238.2,9,0.268,2,1,1,2
CLT0379,Canada,Low,0,Mining,15417.99,9,73,17.6,10,0.153,1,0,0,1
CLT0380,Venezuela,High,0,Energy,25509.77,19,92,23.11,8,0.117,0,0,1,1
CLT0381,North Korea,High,1,Healthcare,5631.44,9,22,21.33,7,0.163,1,0,1,2
CLT0382,North Korea,High,0,Technology,36255.85,2,93,32.49,6,0.308,0,2,1,1
CLT0383,Canada,Low,0,Mining,4231.71,28,63,5.6,3,0.191,1,1,1,0
CLT0384,France,Low,1,Energy,83139.13,30,35,197.95,4,0.436,2,0,1,1
CLT0385,Switzerland,Low,0,Healthcare,93339.38,19,55,141.42,2,0.135,0,0,1,0
CLT0386,North Korea,High,0,Trading,270459.58,16,20,1126.91,7,0.341,0,1,1,1
CLT0387,Denmark,Low,0,Trading,9603.39,30,5,160.06,2,0.389,0,0,0,0
CLT0388,British Virgin Islands,High,0,Retail,10632.89,22,39,22.72,14,0.344,0,0,1,1
CLT0389,Australia,Low,0,Construction,589513.0,14,63,779.78,10,0.223,0,0,1,0
CLT0390,Canada,Low,0,Real Estate,7684.07,20,32,20.01,1,0.179,0,0,1,0
CLT0391,Afghanistan,High,0,Healthcare,1298635.07,24,63,1717.77,6,0.38,0,0,0,1
CLT0392,Germany,Low,0,Retail,14975.25,1,74,16.86,4,0.202,1,0,1,0
CLT0393,Venezuela,High,0,Technology,15133.07,13,40,31.53,8,0.211,0,0,1,0
CLT0394,Mexico,Medium,0,Energy,211973.12,22,17,1039.08,1,0.203,3,0,1,1
CLT0395,China,Medium,0,Mining,136501.01,2,79,143.99,9,0.447,1,0,1,2
CLT0396,Russia,High,1,Finance,702432.94,22,73,801.86,6,0.397,3,0,0,2
CLT0397,Sweden,Low,0,Healthcare,3508.85,14,32,9.14,14,0.072,1,0,1,0
CLT0398,British Virgin Islands,High,0,Real Estate,133312.75,1,23,483.02,2,0.378,0,0,1,1
CLT0399,Russia,High,0,Finance,55884.35,15,75,62.09,8,0.068,0,0,1,1
CLT0400,Denmark,Low,0,Legal,11907.31,18,60,16.54,5,0.262,1,2,1,1
CLT0401,Russia,High,0,Real Estate,1006721.27,9,77,1089.53,5,0.398,0,0,1,1
CLT0402,Myanmar,High,0,Retail,85222.84,22,82,86.61,5,0.237,0,0,1,0
CLT0403,Netherlands,Low,0,Real Estate,54487.49,8,56,81.08,7,0.035,1,0,1,0
CLT0404,UK,Low,0,Energy,118303.58,7,9,1095.4,7,0.498,2,1,1,1
CLT0405,Austria,Low,0,Mining,4480.4,9,69,5.41,10,0.449,0,0,0,1
CLT0406,British Virgin Islands,High,0,Technology,9201.22,9,62,12.37,11,0.277,0,0,0,2
CLT0407,Saudi Arabia,Medium,0,Finance,36354.32,11,64,47.34,7,0.298,0,2,0,2
CLT0408,India,Medium,0,Real Estate,96240.21,4,22,364.55,12,0.413,0,0,0,2
CLT0409,Denmark,Low,0,Energy,405125.25,7,32,1055.01,10,0.108,3,2,1,2
CLT0410,Norway,Low,0,Trading,15876.86,21,47,28.15,2,0.143,1,1,0,1
CLT0411,Turkey,Medium,1,Real Estate,11271.84,7,2,469.66,8,0.211,0,1,1,1
CLT0412,Venezuela,High,0,Real Estate,127025.04,4,85,124.53,1,0.764,0,0,1,1
CLT0413,Venezuela,High,0,Construction,48832.58,12,92,44.23,13,0.306,1,0,1,2
CLT0414,UAE,Medium,0,Finance,3354.6,26,52,5.38,14,0.384,0,1,1,0
CLT0415,Iran,High,0,Construction,15099.8,27,88,14.3,2,0.374,0,0,1,0
CLT0416,Turkey,Medium,0,Construction,45585.64,27,88,43.17,11,0.32,0,0,1,0
CLT0417,Mexico,Medium,0,Mining,47509.96,17,14,282.8,7,0.061,2,0,0,2
CLT0418,Iran,High,0,Energy,68513.59,20,37,154.31,4,0.08,1,0,0,2
CLT0419,Canada,Low,0,Construction,8514.46,29,27,26.28,11,0.399,0,0,1,0
CLT0420,Australia,Low,0,Real Estate,49191.59,26,24,170.8,10,0.409,2,0,0,2
CLT0421,Mexico,Medium,0,Retail,247859.56,3,64,322.73,10,0.261,2,0,1,2
CLT0422,Saudi Arabia,Medium,0,Retail,787.25,9,70,0.94,9,0.251,0,0,1,0
CLT0423,Venezuela,High,0,Trading,39199.33,5,26,125.64,11,0.065,0,1,1,2
CLT0424,Nigeria,High,0,Retail,4949.51,20,54,7.64,9,0.135,1,0,0,2
CLT0425,China,Medium,0,Trading,57048.24,16,15,316.93,14,0.368,0,0,1,0
CLT0426,Brazil,Medium,0,Retail,6265.56,8,29,18.0,3,0.227,0,1,0,0
CLT0427,Saudi Arabia,Medium,0,Legal,73211.79,21,74,82.45,13,0.4,0,1,1,1
CLT0428,South Africa,Medium,1,Trading,686907.26,16,28,2044.37,14,0.326,0,0,1,2
CLT0429,Australia,Low,0,Healthcare,13777.76,19,59,19.46,13,0.281,0,2,1,0
CLT0430,Hong Kong,Medium,0,Finance,17125.75,16,73,19.55,3,0.116,0,0,1,0
CLT0431,Canada,Low,0,Finance,29590.92,18,21,117.42,9,0.235,0,0,1,0
CLT0432,Hong Kong,Medium,0,Finance,96569.98,15,10,804.75,13,0.242,0,1,0,2
CLT0433,Canada,Low,0,Energy,12983.45,24,4,270.49,10,0.268,1,0,1,0
CLT0434,Norway,Low,0,Mining,33849.63,28,62,45.5,12,0.187,0,1,1,0
CLT0435,Netherlands,Low,0,Technology,21933.37,18,4,456.95,8,0.331,1,0,1,0
CLT0436,Cayman Islands,High,0,Mining,29738.83,14,6,413.04,1,0.562,0,1,1,1
CLT0437,New Zealand,Low,0,Trading,98284.04,24,90,91.0,6,0.181,0,0,1,0
CLT0438,Afghanistan,High,0,Mining,136843.85,16,80,142.55,7,0.686,0,0,1,1
CLT0439,Hong Kong,Medium,0,Retail,6534.16,5,72,7.56,14,0.392,0,1,0,1
CLT0440,Singapore,Medium,0,Trading,97710.29,8,92,88.51,11,0.154,0,1,1,1
CLT0441,USA,Low,0,Mining,6706866.3,16,16,34931.6,14,0.135,0,2,1,1
CLT0442,Venezuela,High,0,Mining,607032.52,21,38,1331.21,8,0.547,0,0,0,2
CLT0443,Canada,Low,0,Construction,22861.59,1,49,38.88,12,0.074,2,0,1,2
CLT0444,Saudi Arabia,Medium,0,Legal,72973.77,28,61,99.69,12,0.225,0,1,1,1
CLT0445,India,Medium,0,Energy,56933.12,29,65,72.99,2,0.227,3,0,1,1
CLT0446,Mexico,Medium,0,Trading,119274.41,11,83,119.75,14,0.266,2,0,1,2
CLT0447,Singapore,Medium,1,Technology,31782.72,30,50,52.97,1,0.397,2,0,1,1
CLT0448,New Zealand,Low,0,Finance,39985.62,11,17,196.01,4,0.155,0,2,1,0
CLT0449,Afghanistan,High,0,Real Estate,20005.53,2,28,59.54,1,0.215,0,0,1,1
CLT0450,USA,Low,0,Healthcare,309637.6,30,44,586.43,2,0.325,2,1,1,0
CLT0451,Venezuela,High,0,Mining,95459.45,22,12,662.91,3,0.323,0,0,1,1
CLT0452,Mexico,Medium,1,Finance,96551.72,19,70,114.94,4,0.481,0,0,1,0
CLT0453,British Virgin Islands,High,0,Retail,372342.24,24,71,437.02,12,0.101,2,2,1,2
CLT0454,Austria,Low,0,Healthcare,380697.28,5,72,440.62,12,0.385,0,0,1,0
CLT0455,UAE,Medium,0,Legal,286859.28,3,3,7968.31,6,0.238,0,0,0,1
CLT0456,Canada,Low,0,Finance,363940.66,28,49,618.95,8,0.336,0,0,0,0
CLT0457,Norway,Low,1,Construction,624060.21,26,21,2476.43,9,0.178,3,0,0,2
CLT0458,Denmark,Low,0,Finance,14045.7,23,8,146.31,4,0.412,3,1,1,1
CLT0459,China,Medium,1,Legal,38253.22,30,64,49.81,1,0.161,1,0,1,0
CLT0460,Netherlands,Low,0,Finance,173411.47,8,92,157.08,14,0.382,2,0,1,2
CLT0461,Australia,Low,0,Mining,15862.38,4,59,22.4,5,0.365,0,0,1,0
CLT0462,Norway,Low,0,Finance,34721.64,29,30,96.45,5,0.205,0,1,1,0
CLT0463,Panama,High,0,Construction,80147.65,13,32,208.72,9,0.635,0,1,0,2
CLT0464,Germany,Low,0,Energy,42395.47,27,75,47.11,6,0.372,0,1,1,0
CLT0465,USA,Low,0,Legal,66106.88,25,20,275.45,5,0.155,0,0,1,0
CLT0466,British Virgin Islands,High,0,Construction,10741.96,22,16,55.95,10,0.297,0,0,0,1
CLT0467,Hong Kong,Medium,0,Trading,56577.57,14,25,188.59,10,0.158,0,0,1,1
CLT0468,Sweden,Low,0,Finance,73206.25,1,60,101.68,5,0.356,0,0,0,0
CLT0469,Switzerland,Low,0,Technology,675026.04,5,45,1250.05,8,0.415,0,0,1,0
CLT0470,South Africa,Medium,0,Finance,40016.85,21,9,370.53,11,0.147,2,2,1,2
CLT0471,China,Medium,0,Legal,22575.13,7,51,36.89,1,0.06,0,2,1,0
CLT0472,Netherlands,Low,0,Healthcare,174453.95,23,61,238.33,5,0.047,0,1,1,0
CLT0473,Saudi Arabia,Medium,0,Construction,511.77,6,40,1.07,1,0.528,0,0,1,0
CLT0474,UK,Low,0,Technology,37196.77,15,61,50.82,7,0.304,1,0,1,0
CLT0475,Luxembourg,Low,0,Trading,27706.71,15,67,34.46,14,0.3,0,0,1,0
CLT0476,Afghanistan,High,0,Retail,88555.3,8,80,92.25,7,0.222,0,1,1,1
CLT0477,Hong Kong,Medium,0,Trading,388224.63,2,76,425.68,13,0.164,0,1,1,2
CLT0478,Panama,High,0,Construction,613491.57,14,15,3408.29,10,0.068,0,1,0,2
CLT0479,Denmark,Low,1,Healthcare,86718.41,29,53,136.35,8,0.55,0,1,1,1
CLT0480,Russia,High,0,Construction,5839.93,16,4,121.67,14,0.118,0,2,0,2
CLT0481,Hong Kong,Medium,0,Real Estate,27687.05,29,23,100.32,7,0.341,0,0,1,0
CLT0482,France,Low,0,Technology,32636.12,23,27,100.73,11,0.346,2,0,1,1
CLT0483,Australia,Low,0,Healthcare,103862.49,10,37,233.92,9,0.21,0,2,1,0
CLT0484,Cayman Islands,High,0,Technology,65144.93,15,77,70.5,8,0.143,1,1,1,2
CLT0485,Brazil,Medium,0,Construction,21323.24,23,43,41.32,8,0.326,0,1,1,0
CLT0486,Cayman Islands,High,0,Energy,9159.32,4,37,20.63,3,0.178,0,0,1,0
CLT0487,Sweden,Low,1,Technology,16270.92,12,85,15.95,10,0.12,0,0,0,1
CLT0488,Switzerland,Low,0,Real Estate,15397.8,10,29,44.25,4,0.142,2,0,1,1
CLT0489,France,Low,0,Mining,681714.0,2,29,1958.95,4,0.201,0,0,0,0
CLT0490,Australia,Low,0,Healthcare,18873.46,4,49,32.1,1,0.07,0,1,1,0
CLT0491,Cayman Islands,High,0,Real Estate,65526.12,20,75,72.81,6,0.034,0,0,1,1
CLT0492,Saudi Arabia,Medium,1,Real Estate,255930.73,28,51,418.19,2,0.052,0,2,0,1
CLT0493,North Korea,High,0,Retail,80205.5,28,50,133.68,9,0.266,0,0,1,0
CLT0494,Luxembourg,Low,0,Energy,11742.81,6,28,34.95,14,0.033,0,0,1,0
CLT0495,Iran,High,0,Finance,262400.58,14,74,295.5,1,0.038,1,0,1,0
CLT0496,India,Medium,0,Energy,101852.47,23,5,1697.54,1,0.467,1,0,1,0
CLT0497,Singapore,Medium,1,Legal,2256.95,3,56,3.36,11,0.14,0,1,1,2
CLT0498,India,Medium,0,Retail,387930.76,15,64,505.12,13,0.264,0,0,1,0
CLT0499,Austria,Low,0,Construction,221919.41,26,89,207.79,10,0.436,0,0,1,0
CLT0500,Venezuela,High,1,Construction,99483.86,1,97,85.47,11,0.161,1,1,1,2
CLT0501,Hong Kong,Medium,1,Trading,695332.36,19,17,3408.49,6,0.429,0,0,1,2
CLT0502,Brazil,Medium,0,Finance,214422.05,25,97,184.21,13,0.267,0,0,1,1
CLT0503,UAE,Medium,0,Legal,325108.0,1,89,304.41,1,0.339,1,0,0,1
CLT0504,New Zealand,Low,0,Technology,283396.54,13,97,243.47,12,0.501,0,1,1,0
CLT0505,Japan,Low,0,Energy,186384.31,8,55,282.4,3,0.185,0,2,1,0
CLT0506,Afghanistan,High,0,Healthcare,4079.28,18,9,37.77,10,0.367,1,1,1,2
CLT0507,Switzerland,Low,0,Real Estate,4879.51,22,91,4.47,2,0.016,0,2,0,0
CLT0508,France,Low,0,Technology,214541.98,3,89,200.88,13,0.036,0,0,1,0
CLT0509,Singapore,Medium,0,Trading,379828.88,23,68,465.48,11,0.357,0,0,0,2
CLT0510,Mexico,Medium,0,Energy,20790.26,18,73,23.73,9,0.199,1,1,1,1
CLT0511,Austria,Low,0,Healthcare,11263.87,20,79,11.88,5,0.276,0,1,1,0
CLT0512,Canada,Low,0,Trading,88785.2,26,16,462.42,6,0.116,0,1,1,0
CLT0513,Denmark,Low,0,Real Estate,6781.26,9,16,35.32,2,0.347,0,0,1,0
CLT0514,Iran,High,0,Retail,46474.23,6,13,297.91,8,0.515,0,0,1,1
CLT0515,Singapore,Medium,0,Finance,35148.61,20,78,37.55,6,0.238,1,0,1,0
CLT0516,Sweden,Low,0,Retail,42758.14,2,86,41.43,11,0.28,0,0,0,0
CLT0517,Canada,Low,0,Healthcare,1011198.2,26,85,991.37,12,0.278,1,0,1,0
CLT0518,Turkey,Medium,0,Retail,23132.94,30,73,26.41,8,0.134,0,1,1,0
CLT0519,Cayman Islands,High,0,Healthcare,64868.22,25,63,85.8,8,0.207,0,0,0,1
CLT0520,Sweden,Low,0,Legal,8364.62,4,41,17.0,14,0.067,0,0,0,1
CLT0521,Cayman Islands,High,0,Legal,245379.45,25,53,385.82,1,0.627,1,2,0,2
CLT0522,Russia,High,0,Mining,45735.12,30,68,56.05,7,0.368,0,0,0,1
CLT0523,Sweden,Low,0,Mining,350621.43,18,74,394.84,2,0.349,2,0,0,2
CLT0524,Cayman Islands,High,1,Retail,1501.68,7,99,1.26,11,0.283,2,1,1,2
CLT0525,Cayman Islands,High,0,Construction,54874.47,27,9,508.1,8,0.667,1,1,1,2
CLT0526,Panama,High,0,Retail,72998.29,11,51,119.28,12,0.026,3,0,1,2
CLT0527,China,Medium,1,Retail,234986.87,5,48,407.96,2,0.09,0,1,1,1
CLT0528,Norway,Low,0,Construction,22856.75,8,80,23.81,4,0.448,0,0,1,0
CLT0529,North Korea,High,0,Finance,194899.09,11,49,331.46,2,0.486,0,1,1,1
CLT0530,Brazil,Medium,0,Energy,27142.25,30,18,125.66,13,0.235,0,0,1,0
CLT0531,Australia,Low,1,Construction,68915.46,24,10,574.3,7,0.573,0,0,1,0
CLT0532,Cayman Islands,High,0,Healthcare,238691.53,30,85,234.01,5,0.341,0,0,1,0
CLT0533,British Virgin Islands,High,0,Energy,14843.92,30,54,22.91,13,0.689,0,1,1,1
CLT0534,Australia,Low,0,Real Estate,181839.01,20,79,191.81,11,0.44,0,1,1,1
CLT0535,Venezuela,High,0,Finance,98948.41,29,15,549.71,13,0.328,0,1,1,1
CLT0536,Luxembourg,Low,0,Real Estate,36296.94,20,11,274.98,11,0.219,0,0,0,1
CLT0537,UAE,Medium,0,Mining,21975.65,15,40,45.78,9,0.423,0,1,1,1
CLT0538,USA,Low,0,Technology,2562.55,24,47,4.54,5,0.094,1,0,0,0
CLT0539,Saudi Arabia,Medium,0,Legal,53082.42,3,20,221.18,11,0.164,0,0,1,1
CLT0540,Germany,Low,0,Real Estate,36388.12,7,98,30.94,8,0.239,1,0,0,1
CLT0541,Denmark,Low,0,Trading,156169.56,24,22,591.55,2,0.5,2,0,1,0
CLT0542,Nigeria,High,0,Retail,134187.98,8,48,232.97,3,0.362,1,0,0,2
CLT0543,USA,Low,0,Healthcare,298097.52,11,82,302.94,6,0.421,0,1,1,0
CLT0544,North Korea,High,0,Real Estate,314926.3,10,16,1640.24,11,0.428,1,0,1,2
CLT0545,Switzerland,Low,0,Real Estate,6805943.39,20,5,113432.39,7,0.485,0,0,1,0
CLT0546,UAE,Medium,0,Technology,129377.52,9,65,165.87,14,0.292,0,1,0,2
CLT0547,Iran,High,0,Mining,16469.97,15,83,16.54,10,0.371,0,0,1,2
CLT0548,Austria,Low,0,Retail,206754.94,26,74,232.83,8,0.343,0,0,1,0
CLT0549,India,Medium,0,Retail,665874.23,20,21,2642.36,3,0.491,1,0,1,0
CLT0550,Russia,High,0,Technology,122069.52,24,61,166.76,7,0.239,0,0,1,0
CLT0551,Saudi Arabia,Medium,0,Construction,2473.93,22,77,2.68,8,0.172,0,2,1,0
CLT0552,South Africa,Medium,1,Technology,137728.59,5,55,208.68,10,0.058,0,2,1,1
CLT0553,Panama,High,1,Trading,23276.33,15,24,80.82,6,0.242,0,0,1,2
CLT0554,Australia,Low,0,Energy,8242.93,4,23,29.87,4,0.172,0,0,1,0
CLT0555,North Korea,High,0,Trading,79223.65,5,87,75.88,13,0.282,0,0,1,2
CLT0556,Myanmar,High,0,Technology,6070.99,29,11,45.99,6,0.072,0,0,1,0
CLT0557,Venezuela,High,0,Legal,277817.77,15,47,492.58,9,0.064,0,0,1,1
CLT0558,Switzerland,Low,0,Construction,179210.93,27,2,7467.12,3,0.119,0,0,0,0
CLT0559,India,Medium,1,Legal,52575.03,17,70,62.59,2,0.606,0,1,0,1
CLT0560,Luxembourg,Low,0,Trading,26235.87,23,53,41.25,5,0.214,0,0,1,0
CLT0561,Cayman Islands,High,1,Retail,45426.51,8,11,344.14,7,0.281,0,0,1,1
CLT0562,China,Medium,0,Trading,13142.77,28,15,73.02,3,0.479,0,0,1,0
CLT0563,USA,Low,0,Finance,53339.56,25,73,60.89,5,0.297,0,0,0,0
CLT0564,Afghanistan,High,0,Mining,839.92,29,12,5.83,4,0.293,1,0,1,1
CLT0565,USA,Low,0,Healthcare,68395.68,19,36,158.32,11,0.126,0,2,1,0
CLT0566,France,Low,0,Finance,71063.56,9,92,64.37,7,0.536,0,0,1,0
CLT0567,Mexico,Medium,0,Technology,212718.4,10,23,770.72,2,0.165,2,0,0,1
CLT0568,Denmark,Low,0,Real Estate,93874.81,5,27,289.74,12,0.158,0,0,1,1
CLT0569,Denmark,Low,0,Legal,259367.73,10,88,245.61,11,0.34,0,0,1,0
CLT0570,Hong Kong,Medium,0,Energy,136018.57,22,14,809.63,13,0.411,2,0,1,2
CLT0571,China,Medium,0,Finance,283448.69,1,54,437.42,7,0.225,0,0,1,1
CLT0572,India,Medium,0,Construction,3054533.98,25,99,2571.16,12,0.128,0,0,1,1
CLT0573,New Zealand,Low,0,Legal,112423.21,25,27,346.99,2,0.168,0,0,1,0
CLT0574,Norway,Low,1,Finance,78907.87,22,21,313.13,3,0.239,0,1,0,1
CLT0575,Switzerland,Low,0,Retail,355248.7,24,49,604.16,5,0.334,0,0,1,0
CLT0576,Australia,Low,0,Healthcare,29662.91,4,62,39.87,7,0.16,0,1,1,0
CLT0577,UK,Low,0,Trading,50072.06,21,77,54.19,13,0.836,1,2,1,2
CLT0578,Switzerland,Low,0,Trading,112588.17,5,72,130.31,6,0.58,0,2,1,1
CLT0579,Iran,High,0,Finance,66744.19,23,44,126.41,12,0.257,0,0,1,1
CLT0580,Myanmar,High,0,Technology,66295.03,7,44,125.56,7,0.126,0,1,1,1
CLT0581,Cayman Islands,High,0,Construction,230883.56,23,98,196.33,11,0.108,0,0,0,2
